"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","PRCP","PRCP_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES"
"USS0020K25S","1978-11-29","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    3",",,T",,
"USS0020K25S","1978-11-30","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -4",",,T",,
"USS0020K25S","1978-12-01","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -132",",,T",,
"USS0020K25S","1978-12-02","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -135",",,T",,
"USS0020K25S","1978-12-03","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -79",",,T",,
"USS0020K25S","1978-12-04","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -67",",,T",,
"USS0020K25S","1978-12-05","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -209",",,T",,
"USS0020K25S","1978-12-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -171",",,T",,
"USS0020K25S","1978-12-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -199",",,T",,
"USS0020K25S","1978-12-08","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -116",",,T",,
"USS0020K25S","1978-12-09","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -51",",,T",,
"USS0020K25S","1978-12-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -71",",,T",,
"USS0020K25S","1978-12-11","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    1",",,T",,
"USS0020K25S","1978-12-12","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -76",",,T",,
"USS0020K25S","1978-12-13","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -91",",,T",,
"USS0020K25S","1978-12-14","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -66",",,T",,
"USS0020K25S","1978-12-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -65",",,T",,
"USS0020K25S","1978-12-18","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -110",",,T",,
"USS0020K25S","1978-12-19","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -187",",,T",,
"USS0020K25S","1978-12-20","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -113",",,T",,
"USS0020K25S","1978-12-21","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -101",",,T",,
"USS0020K25S","1978-12-22","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -109",",,T",,
"USS0020K25S","1978-12-23","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   13",",,T",,
"USS0020K25S","1978-12-24","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -49",",,T",,
"USS0020K25S","1978-12-25","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -102",",,T",,
"USS0020K25S","1978-12-26","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -24",",,T",,
"USS0020K25S","1978-12-27","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -52",",,T",,
"USS0020K25S","1978-12-28","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -77",",,T",,
"USS0020K25S","1978-12-29","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -171",",,T",,
"USS0020K25S","1978-12-30","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -192",",,T",,
"USS0020K25S","1978-12-31","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -177",",,T",,
"USS0020K25S","1979-01-01","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -105",",,T",,
"USS0020K25S","1979-01-02","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -54",",,T",,
"USS0020K25S","1979-01-03","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -13",",,T",,
"USS0020K25S","1979-01-04","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -24",",,T",,
"USS0020K25S","1979-01-05","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -50",",,T",,
"USS0020K25S","1979-01-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -56",",,T",,
"USS0020K25S","1979-01-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -11",",,T",,
"USS0020K25S","1979-01-08","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -39",",,T",,
"USS0020K25S","1979-01-09","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -39",",,T",,
"USS0020K25S","1979-01-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   13",",,T",,
"USS0020K25S","1979-01-11","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -15",",,T",,
"USS0020K25S","1979-01-12","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -119",",,T",,
"USS0020K25S","1979-01-13","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -43",",,T",,
"USS0020K25S","1979-01-14","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -42",",,T",,
"USS0020K25S","1979-01-15","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -58",",,T",,
"USS0020K25S","1979-01-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   26",",,T",,
"USS0020K25S","1979-01-19","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -9",",,T",,
"USS0020K25S","1979-01-21","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    0",",,T",,
"USS0020K25S","1979-01-23","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -50",",,T",,
"USS0020K25S","1979-01-24","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -105",",,T",,
"USS0020K25S","1979-01-25","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -219",",M,T",,
"USS0020K25S","1979-01-26","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -81",",,T",,
"USS0020K25S","1979-01-27","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -151",",,T",,
"USS0020K25S","1979-01-28","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -238",",M,T",,
"USS0020K25S","1979-01-29","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -141",",,T",,
"USS0020K25S","1979-01-30","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -91",",,T",,
"USS0020K25S","1979-01-31","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -95",",,T",,
"USS0020K25S","1979-02-01","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -111",",,T",,
"USS0020K25S","1979-02-02","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -173",",,T",,
"USS0020K25S","1979-02-03","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -113",",,T",,
"USS0020K25S","1979-02-04","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -127",",,T",,
"USS0020K25S","1979-02-05","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -73",",,T",,
"USS0020K25S","1979-02-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -32",",,T",,
"USS0020K25S","1979-02-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -93",",,T",,
"USS0020K25S","1979-02-08","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    6",",,T",,
"USS0020K25S","1979-02-09","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -54",",,T",,
"USS0020K25S","1979-02-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -34",",,T",,
"USS0020K25S","1979-02-11","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   48",",,T",,
"USS0020K25S","1979-02-12","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -19",",,T",,
"USS0020K25S","1979-02-13","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -36",",,T",,
"USS0020K25S","1979-02-14","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -85",",,T",,
"USS0020K25S","1979-02-15","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -50",",,T",,
"USS0020K25S","1979-02-16","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,," -128",",,T",,
"USS0020K25S","1979-02-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -26",",,T",,
"USS0020K25S","1979-02-18","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -51",",,T",,
"USS0020K25S","1979-02-19","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -49",",,T",,
"USS0020K25S","1979-02-20","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -57",",,T",,
"USS0020K25S","1979-03-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -49",",,T",,
"USS0020K25S","1979-03-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -49",",,T",,
"USS0020K25S","1979-03-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -13",",,T",,
"USS0020K25S","1979-03-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -10",",,T",,
"USS0020K25S","1979-07-25","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  219",",,T",,
"USS0020K25S","1979-07-26","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   25",",,T",,
"USS0020K25S","1979-07-27","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   10",",,T",,
"USS0020K25S","1979-07-28","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   16",",,T",,
"USS0020K25S","1979-07-29","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   20",",,T",,
"USS0020K25S","1979-07-30","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   49",",,T",,
"USS0020K25S","1979-07-31","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   47",",,T",,
"USS0020K25S","1979-08-01","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   33",",,T",,
"USS0020K25S","1979-08-02","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   18",",,T",,
"USS0020K25S","1979-08-03","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   99",",,T",,
"USS0020K25S","1979-08-04","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   77",",,T",,
"USS0020K25S","1979-08-05","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   62",",,T",,
"USS0020K25S","1979-08-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   97",",,T",,
"USS0020K25S","1979-08-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   75",",,T",,
"USS0020K25S","1979-08-08","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   53",",,T",,
"USS0020K25S","1979-08-09","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   85",",,T",,
"USS0020K25S","1979-08-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   61",",,T",,
"USS0020K25S","1979-08-11","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   46",",,T",,
"USS0020K25S","1979-08-12","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   83",",,T",,
"USS0020K25S","1979-08-13","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -1",",,T",,
"USS0020K25S","1979-08-14","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   13",",,T",,
"USS0020K25S","1979-08-15","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    2",",,T",,
"USS0020K25S","1979-08-16","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   25",",,T",,
"USS0020K25S","1979-08-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   32",",,T",,
"USS0020K25S","1979-08-18","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   42",",,T",,
"USS0020K25S","1979-08-19","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   77",",,T",,
"USS0020K25S","1979-08-20","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   51",",,T",,
"USS0020K25S","1979-08-21","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -11",",,T",,
"USS0020K25S","1979-08-22","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   30",",,T",,
"USS0020K25S","1979-08-23","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -11",",,T",,
"USS0020K25S","1979-08-24","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -4",",,T",,
"USS0020K25S","1979-08-25","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -7",",,T",,
"USS0020K25S","1979-08-26","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   20",",,T",,
"USS0020K25S","1979-08-27","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   24",",,T",,
"USS0020K25S","1979-08-28","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   74",",,T",,
"USS0020K25S","1979-08-29","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   57",",,T",,
"USS0020K25S","1979-08-30","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  -11",",,T",,
"USS0020K25S","1979-08-31","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -2",",,T",,
"USS0020K25S","1979-09-01","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   65",",,T",,
"USS0020K25S","1979-09-02","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   79",",,T",,
"USS0020K25S","1979-09-03","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   71",",,T",,
"USS0020K25S","1979-09-04","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   14",",,T",,
"USS0020K25S","1979-09-05","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   28",",,T",,
"USS0020K25S","1979-09-06","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   34",",,T",,
"USS0020K25S","1979-09-07","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"  100",",,T",,
"USS0020K25S","1979-09-08","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   11",",,T",,
"USS0020K25S","1979-09-09","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"    9",",,T",,
"USS0020K25S","1979-09-10","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   17",",,T",,
"USS0020K25S","1979-09-11","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   36",",,T",,
"USS0020K25S","1979-09-12","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   51",",,T",,
"USS0020K25S","1979-09-13","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   50",",,T",,
"USS0020K25S","1979-09-14","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   47",",,T",,
"USS0020K25S","1979-09-15","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   49",",,T",,
"USS0020K25S","1979-09-16","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   31",",,T",,
"USS0020K25S","1979-09-17","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   32",",,T",,
"USS0020K25S","1979-09-18","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -4",",,T",,
"USS0020K25S","1979-09-19","39.14","-120.22","2028.4","WARD CREEK NUMBER 3, CA US",,,,,,,,,,,"   -8",",,T",,
